Course_Code,Section,Course_Name_EN,Original_Course_Name,Teaching_in_English,Program_Year,Course_Type,Instructor_EN,Original_Index
LE406,B,A Guide to Picture Storybooks,A Guide to Picture Storybooks,False,"General Education Center(Master Program) , First Year",,Yi-Yun Wang,576
LE418,A,British History and Culture,British History and Culture,False,"General Education Center(Master Program) , First Year",,Tse-fu Kuan,577
LE419,A,Introduction to the Major World Religions,Introduction to the Major World Religions,False,"General Education Center(Master Program) , First Year",,Tse-fu Kuan,578
LE425,A,Russian Idea and Culture,Russian Idea and Culture,False,"General Education Center(Master Program) , First Year",,Feng-Yung Hu,579
LE432,A,Cultural Relics and Literature 人文素養與多元創意微學程,Cultural Relics and Literature *人文素養與多元創意微學程,False,"General Education Center(Master Program) , First Year",,,580
LE440,A,Learning I-Ching: Introduction to the Legendary Book of China,Learning I-Ching: Introduction to the Legendary Book of China,False,"General Education Center(Master Program) , First Year",,,581
LE446,A,Western Civilization and The Classics Teaching in English,Western Civilization and The Classics *Teaching in English,True,"General Education Center(Master Program) , First Year",,Jonathon David White,582
LE450,A,Exploring the Reading Industry Chain,Exploring the Reading Industry Chain,False,"General Education Center(Master Program) , First Year",,,583
LE451,A,Introduction to Indigenous Peoples' Culture,Introduction to Indigenous Peoples' Culture,False,"General Education Center(Master Program) , First Year",,"LEE,JUI-HO",584
LS201,A,Introduction to Life Science Teaching in English,Introduction to Life Science *Teaching in English,True,"General Education Center(Master Program) , First Year",,Li-Fen Huang,585
LS204,A,Science of Chinese Medicine,Science of Chinese Medicine,False,"General Education Center(Master Program) , First Year",,,586
LS206,A,Introduction to Chinese Medicine and Healthcare,Introduction to Chinese Medicine and Healthcare,False,"General Education Center(Master Program) , First Year",,Yuh-Chia Chang,587
LS210,A,Introduction to Biology Teaching in English,Introduction to Biology *Teaching in English,True,"General Education Center(Master Program) , First Year",,Chih-Ching Chien,588
LS217,A,Introduction to Drugs,Introduction to Drugs,False,"General Education Center(Master Program) , First Year",,"Ray-Ling,Luh",589
LS223,A,Bioethics,Bioethics,False,"General Education Center(Master Program) , First Year",,Chih-Ching Chien,590
LS228,A,The Dialogue between Humanities and Sciences on Food,The Dialogue between Humanities and Sciences on Food,False,"General Education Center(Master Program) , First Year",,Chien-Shiun Liao,591
LS229,A,Health Management,Health Management,False,"General Education Center(Master Program) , First Year",,"TSAI,YI-HSIN",592
LS229,B,Health Management,Health Management,False,"General Education Center(Master Program) , First Year",,"SHIH,YA-LING",593
LS230,A,Introduction to Common Diseases,Introduction to Common Diseases,False,"General Education Center(Master Program) , First Year",,Yi-Yao Chang,594
LS230,B,Introduction to Common Diseases,Introduction to Common Diseases,False,"General Education Center(Master Program) , First Year",,,595
LS231,A,Food Safety and Biotechnology,Food Safety and Biotechnology,False,"General Education Center(Master Program) , First Year",,Shan-Yu Chen,596
LS233,A,Medicine and Humanities Teaching in English 社會關懷與創意知能微學程,Medicine and Humanities *Teaching in English *社會關懷與創意知能微學程,True,"General Education Center(Master Program) , First Year",,,597
LS234,A,Introduction to Public Health,Introduction to Public Health,False,"General Education Center(Master Program) , First Year",,Pay-Fan Lin,598
LS236,A,Introduction to Life and Death,Introduction to Life and Death,False,"General Education Center(Master Program) , First Year",,"Chi-Her,Yang",599
LS237,A,Life and Physical Activity,Life and Physical Activity,False,"General Education Center(Master Program) , First Year",,Ching-Hung Lin,600
LS241,A,"Health, Leisure and Life","Health, Leisure and Life",False,"General Education Center(Master Program) , First Year",,,601
LS241,B,"Health, Leisure and Life","Health, Leisure and Life",False,"General Education Center(Master Program) , First Year",,,602
LS243,A,Introduction to Life Education,Introduction to Life Education,False,"General Education Center(Master Program) , First Year",,"Su,Ying-Hwa",603
LS244,A,Health and Life,Health and Life,False,"General Education Center(Master Program) , First Year",,"Ray-Ling,Luh",604
FC003,A,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,,605
FC003,B,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Li-Jung Mai,606
FC003,C1,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Yi-Yun Wang,607
FC003,C2,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Yi-Yun Wang,608
FC003,D1,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Ming-shan Kang,609
FC003,D2,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Ming-shan Kang,610
FC003,E,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Tse-fu Kuan,611
FC003,F,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Feng-Yung Hu,612
FC003,G,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,,613
FC003,H,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Shwu-Huoy Tzou,614
FC003,I,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,Chang-Hsiang Sun,615
FC003,J,A Guide to Classics,A Guide to Classics,False,"General Education Center(Master Program), Second Year",,,616
MT110,A,All-Out Defense Education and Researching of Military - National Defense Policy,All-Out Defense Education and Researching of Military - National Defense Policy,False,"Military Education Office(Master Program) , First Year",Department Elective Courses,)、黃茂盛(HUANG MAO SHEMG,617
MT115,A,All-Out Defense Education and Researching of Military - All-Out Defense,All-Out Defense Education and Researching of Military - All-Out Defense,False,"Military Education Office(Master Program) , First Year",Department Elective Courses,HUANG MAO SHEMG,618
PL101,A1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,619
PL101,A2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,620
PL101,A3,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,621
PL101,A4,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,622
PL101,A5,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,Ching-Hui Lin,623
PL101,B1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,624
PL101,B2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,625
PL101,C1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,626
PL101,C2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,627
PL101,D1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,628
PL101,D2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,629
PL101,E1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,630
PL101,E2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,Cheng-Wen Wu,631
PL101,E3,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,632
PL101,F1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,633
PL101,F2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,CHEN.I-CHIH,634
PL101,G1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,635
PL101,G2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,636
PL101,H1,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,"YEH,CHI WEN",637
PL101,H2,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,"YEH,CHI WEN",638
PL101,H3,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,639
PL101,H4,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,Wen-Shan Yu,640
PL101,H5,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,641
PL101,H6,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,642
PL101,H7,Physical Education,Physical Education,False,"Physical Education Office(Master Program) , First Year",,,643
